Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
1205450392223571969,"So many losers on this hashtag #notmygovernment all claiming they're leaving the country, if they'd have done it earlier we could have saved Thomas Cook ?? #GE19 #BorisJohnson",Controversial UKTwatter Esq. ???? ????,UKTwatter,Fri Dec 13 11:32:24 +0000 2019,0,86,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,3,0
1205450398070382592,I don't want people to die because they can't afford healthcare. I don't want children unable to be educated because schools can't afford to run. I don't want more people to be homeless and using food banks. I don't want our public services falling apart. This is #notmygovernment,Jayde Ashleigh ?,jashlee96,Fri Dec 13 11:32:25 +0000 2019,0,634,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450397399310336,boris johnson is #NotMyPrimeMinister. he will never be my prime minister. the conservative party is #notmygovernment. we can’t take another 5 yesrs of this. you should be fucking ashamed of yourselves.,?????????????? ? ?????????? ????????????,white_onions,Fri Dec 13 11:32:25 +0000 2019,0,29,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205450402696744962,"woah so the UK was like fuck the students, the nurses, the NHS, fuck the education system, fuck everything. #notmygovernment https://t.co/NnXY5mpFkp",morgan,GreedyKendrick,Fri Dec 13 11:32:26 +0000 2019,0,10,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,GIF,https://video.twimg.com/tweet_video/ELqR9pgXkAAn17u.mp4 ,0,1,0
1205450399228006400,I bet y'all voted for monorail too. #notmygovernment,Moon Surgeon,Mufasa_Jesus,Fri Dec 13 11:32:26 +0000 2019,1,1,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,0,1,0
1205450407155290112,Why can't 16 year olds vote? Immigrants who pay taxes to the government? It's our future too #notmygovernment,Getting Deported Soon B4 Brexit,father_seokjin,Fri Dec 13 11:32:27 +0000 2019,4,0,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,1,0
1205450406547087361,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",NeverRandom,RandomNever,Fri Dec 13 11:32:27 +0000 2019,0,1233,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,2,0
1205450409013383168,"This will put to words how me and all labour supporters feel this morning in the most British way possible.

#UKelection2019  #GeneralElection #BorisJohnson #NotMyPrimeMinister #JeremyCorbyn #notmygovernment https://t.co/9hR5WuEyC5",Jessica Cocks,CocksJessica,Fri Dec 13 11:32:28 +0000 2019,2,0,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,https://pbs.twimg.com/media/ELqewc-WkAA8Tl4.jpg ,0,6,0
1205450412419100673,"No. Second place.

First is: #MAGALand aka ""Land Of The Free And Home Of The Brave""

Well, at least they/we can-and will #ImpeachTrump.

#ElectionResult2019
#notmygovernment
#NotMyPrimeMinister
#Fridaythe13th
#LittleEngland
#FridayFeeling https://t.co/0XmpkRd5gN",Bonnie Greer,Bonn1eGreer,Fri Dec 13 11:32:29 +0000 2019,26,8,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,1,8,0
1205450416051367936,#notmygovernment is trending in the UK. ??. A lot of unhappy liberals. ??,Adeolu dahunsi,dayoluu,Fri Dec 13 11:32:30 +0000 2019,1,0,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,1,0
1205450415933923328,There's no point tweeting #NotMyPrimeMinister #NotMyGovernment if you voted. You've given your consent to be governed &amp; accept and abide by the result &amp; consider the winner to be your legitimate leader. You can't gamble then ask for a refund when u lose. As Thomas Hobbes explains https://t.co/tkpjgDyQz9,????,BintQays,Fri Dec 13 11:32:30 +0000 2019,0,15,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/ELqH1OCXUAYBhvN.png https://pbs.twimg.com/media/ELqH1OEXkAETa-y.png ,0,2,0
1205450427241783296,"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",Abbie Mowatt,AbbieX0806,Fri Dec 13 11:32:32 +0000 2019,0,514,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450425698271232,"“Write to Labour and tell them you voted against them over gender. even if its a lie, even if you voted for them”

ALERT: Anti-transgender lobbyists are already trying to weaponise @UKLabour’s loss against trans people! ??

#ElectionResults2019 #ConservativeWin #notmygovernment https://t.co/vZefdEw8T6",Miha T. ??RDC6 ??FFT3 #SaveHannibal! ????,MihaTrochael,Fri Dec 13 11:32:32 +0000 2019,0,105,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,Photo,https://pbs.twimg.com/media/ELp0mpAW4AA9NVQ.jpg ,0,3,1
1205450424892964864,"Love to all who are hurt and upset today. Know that even when the odds seem very much against you, a gay man defeated Ann Widdecombe.     ?? #LGBTQfamily #LGBT #notmygovernment https://t.co/8UZPYif4Mb",georgia ellis,jawgia,Fri Dec 13 11:32:32 +0000 2019,0,260,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,3,0
1205450430832160769,"They're calling themselves ""The People's Government"". They make me feel sick. 

#notmygovernment",#GetToriesOut #VoteTactically #Remain #StopBrexit,CarbonisedPleb,Fri Dec 13 11:32:33 +0000 2019,0,575,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
1205450430618185733,#notmygovernment #NotMyPrimeMinister Thinking about Nazanin Zaghari Ratcliffe and her family this morning #FreeNazanin,Amanda?? Nazanin Zaghari-Ratcliffe #FreeNazanin,Amandalavan1,Fri Dec 13 11:32:33 +0000 2019,0,2,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,3,0
1205450429980708869,"A quick idea for today to help those that need help. https://t.co/83zgAgmjiM Find your local food bank and fill it. Let's show compassion still exists and that no matter what we care for those who some don't care about. 

#notmygovernment",Harriet Rowe,hallyrowe,Fri Dec 13 11:32:33 +0000 2019,0,457,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,1,0
1205450429880053760,"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",imani,imanipatel_x,Fri Dec 13 11:32:33 +0000 2019,0,1449,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450429208903681,"Probably too soon.

#notmygovernment https://t.co/A1iTEw5EgM",Jordan Coombe,Jordan_Coombe,Fri Dec 13 11:32:33 +0000 2019,0,14,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/ELpwePeWwAAKe00.png ,0,1,0
1205450435689095168,"Today's mood brought to you by @frankturner #notmygovernment

https://t.co/XCLJbNkHOa",Jenny Corlett,jenny_corlett,Fri Dec 13 11:32:34 +0000 2019,0,0,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,1,1,1
1205450433361317888,now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,The Shady Pacifist,Truthchewingum,Fri Dec 13 11:32:34 +0000 2019,0,991,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
1205450439493390336,"Feeling a deep sense of hurt and anger this morning. The lack of care and compassion for the most vulnerable in our society, it's hard to accept! #notmygovernment #GE2019",General Election 2019,LeadByDonkeys,Fri Dec 13 11:32:35 +0000 2019,0,2,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205450438679629824,"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",Relm,Relm_arrowny,Fri Dec 13 11:32:35 +0000 2019,0,131,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205450443146637318,"They're calling themselves ""The People's Government"". They make me feel sick. 

#notmygovernment",Rachael van Zon #NotMyPrimeMinister,RachaelZon,Fri Dec 13 11:32:36 +0000 2019,0,575,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205450442815107078,took this picture on wednesday. knew I’d get to use it today. me @ britain. #notmygovernment https://t.co/o0AHqid3Ua,we fucked ??????,lovelypstan,Fri Dec 13 11:32:36 +0000 2019,0,214,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/ELpxfn_XsAAAB3M.jpg ,0,1,0
1205450441653456896,"Num num num

#notmygovernment #NotMyPrimeMinister https://t.co/nh7WH2wv9B",Adiabat,Adiabat79,Fri Dec 13 11:32:36 +0000 2019,2,0,Dutch,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,GIF,https://video.twimg.com/tweet_video/ELqeyGOXUAAuU_t.mp4 ,0,2,0
1205450451275206658,"#NotMyPrimeMinister #GeneralElection #notmygovernment 

IM SO FUCKING FRUSTRATED",Tae,tae_lancaster,Fri Dec 13 11:32:38 +0000 2019,2,0,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,0,3,0
1205450450390208512,"Institutional racism will increase, the poor will get poorer, NHS will crumble...Boris is basically Donald Trump, Katie Hopkins and Tommy Fury all mixed in to one kmt. Politics is actually demoralising. #notmygovernment https://t.co/cN8LR1h9rd",?????,iyaop,Fri Dec 13 11:32:38 +0000 2019,0,7,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,1,1,0
1205450449828139008,now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,D I Y A,_diya18,Fri Dec 13 11:32:38 +0000 2019,0,991,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450455763103744,"Congratulation Britain, you deserve all the shit that’s coming for you  #notmygovernment",??SpooKrampusToons ??,Spookartie,Fri Dec 13 11:32:39 +0000 2019,2,0,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,0,1,0
1205450461626671106,"Oh look its another mass temper tantrum. They are going to make all the same mistakes all over again.

#notmygovernment ??????",Britain unleashed ????,Redbeardjez,Fri Dec 13 11:32:40 +0000 2019,0,0,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,1,0
1205450463124037633,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",jem,jemmmxoxo,Fri Dec 13 11:32:41 +0000 2019,0,1233,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205450462465601537,now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,Controversial UKTwatter Esq. ???? ????,UKTwatter,Fri Dec 13 11:32:41 +0000 2019,0,991,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
1205450469679804416,#notmygovernment You know what all you Brexit lovers can do with the word Brexit don't you! Well done for ruining our country. https://t.co/G0VWAefJ90,Francesca Callow-Madsen,cescamadsen,Fri Dec 13 11:32:42 +0000 2019,0,6,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,GIF,https://video.twimg.com/tweet_video/ELpzRc2XkAAE8ys.mp4 ,0,1,0
1205450472817143809,Fuck the tories #notmygovernment https://t.co/zTzJUba1kx,:),lifeofmariyahxx,Fri Dec 13 11:32:43 +0000 2019,0,3,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/ELqbHngWwAAbnUr.jpg ,0,1,0
1205450478320005120,"Watch as the good people of #LabourParty twitter, who deffo would have improved everyones lives had they got elected, wish sickness, death, famine and poverty on everyone who voted against them. Congratulations Boris!  #UKelection2019 #notmygovernment",Kieran Harm,KieranHarm,Fri Dec 13 11:32:44 +0000 2019,0,1,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,3,0
1205450475832778752,"Got to hand it to Boris, he’s wasted no time. In his speech he got straight down to repeating the same old lies and false promises that got him elected. Let’s see what happens when people look for delivery.... #notmygovernment",catherine murphy,catherinemurp11,Fri Dec 13 11:32:44 +0000 2019,0,271,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450475581165568,Wonder if we'll get a Bank holiday for Eid with Boris as PM ????#notmygovernment,Tanya Aamer,iBlink_Daily,Fri Dec 13 11:32:44 +0000 2019,0,0,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,1,0
1205450474679349249,"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",Stevie D Esq. ?? ???? ???? ?????? ???,stevieinselby,Fri Dec 13 11:32:44 +0000 2019,0,131,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205450482103279618,"I've had mud and rocks thrown at me for wearing a veil, Ive gotten islamophobe comments on the way home from long days at uni, being called a letterbox has become normal. The thought of the country being led by one of the biggest racists is truly devastating #notmygovernment",??BEAST4RMDANORTHEAST,sabah72mehdi_,Fri Dec 13 11:32:45 +0000 2019,0,66,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450481759207425,"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",E?in Mooney-Brown,DetourPhotos,Fri Dec 13 11:32:45 +0000 2019,0,131,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205450484959584256,"They're calling themselves ""The People's Government"". They make me feel sick. 

#notmygovernment",Lou_ish16,Ish16Lou,Fri Dec 13 11:32:46 +0000 2019,0,575,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205450489502019584,i hate tories with a passion #notmygovernment  https://t.co/trgbvPvp9v,?,jnzoul1,Fri Dec 13 11:32:47 +0000 2019,2,0,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Video,https://video.twimg.com/ext_tw_video/1205444596551028736/pu/vid/320x568/Xwr5gLUmQlJkjPDz.mp4?tag=10 ,0,1,0
1205450495445340160,"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",georgia ellis,jawgia,Fri Dec 13 11:32:48 +0000 2019,0,1449,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450495072100352,"You in the UK can. Us British citizens abroad cos the UK didn’t want us, never voted for Brexit. Us British citizens who are not white, are disabled, are from the LGBT community are completely unrepresented by those bred into their places of power.

So yeah, #notmygovernment. https://t.co/M3tMoSLHjx",Shubhangi Karmakar,Repealist_,Fri Dec 13 11:32:48 +0000 2019,3,1,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,1,1,0
1205450491930533888,"To anyone who voted #Conservatives, I hope that your sovereignty tastes sweeter than the meals millions of families can’t afford to put on their tables. And I hope the price you paid for brexit is better than the price you’ll pay for medicine and treatment. #notmygovernment",Francesca Callow-Madsen,cescamadsen,Fri Dec 13 11:32:48 +0000 2019,0,285,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205450499589394433,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",AlphaMM,Alphamm23,Fri Dec 13 11:32:49 +0000 2019,0,1233,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205450496896634881,Don't know what the #notmygovernment lefties are worried about. The Tory manifesto is the most left-wing I've seen. They ain't no conservatives. Britain has never known a right-wing government even the vilified 'Fatcha' kept the NHS in place. How far left do you need to be??,MephistoFish,mephistofish,Fri Dec 13 11:32:49 +0000 2019,0,8,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450496825286656,"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",Lou_ish16,Ish16Lou,Fri Dec 13 11:32:49 +0000 2019,0,514,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205450496611356672,"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",:),lifeofmariyahxx,Fri Dec 13 11:32:49 +0000 2019,0,131,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205450503502671873,Solidarity with Laura Pidcock #NotMyPM #notmygovernment #IStandWithJeremyCorbyn https://t.co/SN9cYKhGrG,MHarry,Maryjocork,Fri Dec 13 11:32:50 +0000 2019,0,0,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,1,3,0
1205450501892034560,@MDN099 #notmygovernment ?,Harry Squirtbrush #CONGRATULATIONSBORIS,MenInBoxes,Fri Dec 13 11:32:50 +0000 2019,0,0,Undetermined,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,,0,1,1
1205450501375975424,"About 1000 students in Cardiff alone were denied the vote due to ""admin errors"" looking on the Labour Facebook page it seems like many others faced the same issue.
Fuck this rigged ass election
#notmygovernment #NotMyPrimeMinister",Lish ???merry crisis???,YOLO_bangtann,Fri Dec 13 11:32:50 +0000 2019,0,50,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205450500210073602,I don't want people to die because they can't afford healthcare. I don't want children unable to be educated because schools can't afford to run. I don't want more people to be homeless and using food banks. I don't want our public services falling apart. This is #notmygovernment,Rachael van Zon #NotMyPrimeMinister,RachaelZon,Fri Dec 13 11:32:50 +0000 2019,0,634,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205450508158287872,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",TrevKen,trevken,Fri Dec 13 11:32:51 +0000 2019,0,1233,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205450511966777349,What an absolute EMBARRASSMENT it is to be a part of the UK where the majority of people are so brainwashed by such a horrible disgusting human being and voluntarily have him elected as PM. Scotland needs out of this complete shit show NOW #notmygovernment,HW,haillie1,Fri Dec 13 11:32:52 +0000 2019,0,115,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
1205450511224365058,"I see the Tolerant leftist are in meltdown on #notmygovernment. It’s amusing the hypocrisy of these people, calling everyone racists, stupid, planning resistances, wishing bad things to people they’ve never met because a vote didn’t go their way. Who are the fascists again?!",Ian blackburn,ianblacky79,Fri Dec 13 11:32:52 +0000 2019,1,1,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,0,1,0
1205450513929711616,"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",kool kat,bruiszez,Fri Dec 13 11:32:53 +0000 2019,0,1449,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450517935198208,"If you can lie without consequence, why would anyone tell the truth?

It seems the UK has followed the US into the abyss.

Little England is here and is likely to go low, taking many others with it...

#notmygovernment #Friday13th https://t.co/B0OvOpMTkH",Pat Neal,PatNeal6,Fri Dec 13 11:32:54 +0000 2019,0,450,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/ELpwKKDWkAAcpBH.jpg ,0,2,0
1205450522758668289,"So my city has voted out our Labour MP, an NHS nurse who has fought to make a difference in favour of a man who equates gay marriage to sex with animals. What the actual fuck is happening #notmygovernment",????????,sofiaelhaj,Fri Dec 13 11:32:55 +0000 2019,0,185,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450529469538304,"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",kool kat,bruiszez,Fri Dec 13 11:32:57 +0000 2019,0,514,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205450538399215616,"Look on the bright side. We're about to get ?350 million a week for the NHS.
#notmygovernment #GeneralElection #GetBrexitDone #ConservativeParty #brexit",Legit Sarcasm,Legitsarcasm,Fri Dec 13 11:32:59 +0000 2019,0,0,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,5,0
1205450545454108672,"If you voted for the Conservatives, think about what you’ve done for yourself &amp; your future generations. #NotMyPrimeMinister #NotMyGovernment",Zaibaa X,zaibaapatelx,Fri Dec 13 11:33:00 +0000 2019,1,1,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,0,2,0
1205450549811916800,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",Samantha Tossou,SamanthaTossou,Fri Dec 13 11:33:01 +0000 2019,0,1233,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,2,0
1205450546540363777,The truth is it was another #Brexit #Referendum under the guise of a # general election #notmygovernment,Phyllis LIm  ART ??,PhyllisPhil,Fri Dec 13 11:33:01 +0000 2019,0,0,English,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Tweet,,,0,3,0
1205450546120986624,"#notmygovernment trending.
Mostly young student types who can't believe, despite voting twice, they lost.",Weebs Gruntfuttock,PWBLY,Fri Dec 13 11:33:01 +0000 2019,0,50,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205450553465196546,I don't want people to die because they can't afford healthcare. I don't want children unable to be educated because schools can't afford to run. I don't want more people to be homeless and using food banks. I don't want our public services falling apart. This is #notmygovernment,SubtotalCHERRY,SubtotalCHERRY,Fri Dec 13 11:33:02 +0000 2019,0,634,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205450554941591552,"Love seeing this trending ?????? #notmygovernment
Yes #theyareyourgovernment ??????",James Crofts (vote Conservative),jimbocrofts,Fri Dec 13 11:33:03 +0000 2019,0,0,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,0,2,0
1205450558812884992,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

#NotMyPrimeMinister #notmygovernment",Glaikit,GlaikitGeezer,Fri Dec 13 11:33:04 +0000 2019,0,4,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205450565414793216,"#notmygovernment
Wait for the speech from Johnson, the man who has contributed so much to the division, saying how he is going to unite the country. Some hope!!",Alan Ford #FBPE,alafreeman,Fri Dec 13 11:33:05 +0000 2019,0,0,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,0,1,0
1205450563481198592,"Disgusting ppl think Tories are anti-racist. That's what happens when the media spends more time attacking the Opposition than the government. 

#NotMyPrimeMinister #notmygovernment",yasmin,yasminh__x,Fri Dec 13 11:33:05 +0000 2019,0,3,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205450562818453504,"Corbyn still did better than Miliband in 2015, and he didn't have to contend with Brexit. So lefty Labour is still better placed than centrist Labour, for sure...

2?0?1?5?
?? 9,347,273 (30.4%)

2?0?1?9?
?? 10,292,354 (32.3%)*

#ElectionResults2019
#NotMyGovernment",geneva,geneva__v,Fri Dec 13 11:33:05 +0000 2019,0,19,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,2,0
1205450568149487616,#NotMyPrimeMinister #NotMyPM #notmygovernment https://t.co/Cxh6ZgcOq8,Emily Meadows (VOTE LABOUR TODAY X),emily_meadows1,Fri Dec 13 11:33:06 +0000 2019,0,0,Undetermined,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,Photo,https://pbs.twimg.com/media/ELqe5iuXUAAd4mC.jpg ,0,3,0
1205450567683911680,"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",Radmadz,Radmadz,Fri Dec 13 11:33:06 +0000 2019,0,417,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
